# Distance (Angstrom)	Energy (Hartree)
0.33567134268537074	-0.7346988709520352
0.3384769539078156	-0.7440918385416628
0.34128256513026056	-0.7532700537337311
0.3440881763527054	-0.7622390223435526
0.3468937875751503	-0.7710040725527367
0.34969939879759515	-0.779570361855732
0.3525050100200401	-0.787942883683769
0.355310621242485	-0.7961264737231946
0.35811623246492985	-0.804125815945268
0.3609218436873748	-0.8119454483629481
0.3637274549098196	-0.8195897685291509
0.36653306613226455	-0.8270630387903117
0.3693386773547094	-0.8343693913081358
0.3721442885771543	-0.8415128328615475
0.37494989979959925	-0.8484972494403386
0.3777555110220441	-0.8553264106410263
0.380561122244489	-0.8620039738750758
0.38336673346693384	-0.8685334883988641
0.3861723446893788	-0.8749183991745376
0.3889779559118236	-0.8811620505696248
0.39178356713426854	-0.887267689903845
0.3945891783567135	-0.8932384708502881
0.3973947895791583	-0.8990774566979151
0.40020040080160324	-0.9047876234823106
0.40300601202404807	-0.9103718629905364
0.405811623246493	-0.9158329856463434
0.40861723446893783	-0.9211737232811539
0.41142284569138277	-0.9263967317960683
0.4142284569138277	-0.9315045937200673
0.41703406813627253	-0.936499820668737
0.41983967935871747	-0.9413848557085785
0.4226452905811623	-0.946162075630671
0.42545090180360723	-0.9508337931375992
0.42825651302605205	-0.9554022589480746
0.431062124248497	-0.9598696638221792
0.43386773547094193	-0.9642381405110382
0.43667334669338675	-0.9685097656339228
0.4394789579158317	-0.9726865614862151
0.4422845691382765	-0.9767704977806819
0.44509018036072145	-0.9807634933252449
0.4478957915831663	-0.9846674176397396
0.4507014028056112	-0.9884840925139678
0.45350701402805615	-0.9922152935099893
0.456312625250501	-0.9958627514102234
0.4591182364729459	-0.9994281536140334
0.46192384769539074	-1.0029131454846842
0.4647294589178357	-1.006319331648744
0.4675350701402805	-1.0096482772494864
0.47034068136272544	-1.012901509156566
0.4731462925851704	-1.0160805171332434
0.4759519038076152	-1.0191867549630391
0.47875751503006014	-1.0222216415373162
0.48156312625250497	-1.0251865619051992
0.4843687374749499	-1.0280828682873788
0.48717434869739473	-1.0309118810550126
0.48997995991983967	-1.0336748896751868
0.4927855711422846	-1.0363731536240839
0.49559118236472943	-1.0390079032689759
0.49839679358717437	-1.0415803407204458
0.5012024048096192	-1.0440916406554983
0.5040080160320641	-1.0465429511131579
0.5068136272545091	-1.0489353942630322
0.5096192384769539	-1.051270067148124
0.5124248496993988	-1.0535480424028192
0.5152304609218437	-1.0557703689466185
0.5180360721442886	-1.0579380726549603
0.5208416833667334	-1.0600521570074986
0.5236472945891784	-1.0621136037149028
0.5264529058116233	-1.0641233733248177
0.5292585170340681	-1.0660824058077676
0.5320641282565131	-1.0679916211236344
0.5348697394789579	-1.0698519197694971
0.5376753507014028	-1.0716641833093306
0.5404809619238476	-1.0734292748863377
0.5432865731462926	-1.0751480397184467
0.5460921843687375	-1.0768213055774691
0.5488977955911823	-1.0784498832527372
0.5517034068136273	-1.0800345669993754
0.5545090180360721	-1.0815761349722055
0.557314629258517	-1.0830753496451773
0.5601202404809619	-1.0845329582175713
0.5629258517034068	-1.0859496930066264
0.5657314629258517	-1.087326271827697
0.5685370741482966	-1.088663398362017
0.5713426853707415	-1.0899617625126865
0.5741482965931863	-1.0912220407490698
0.5769539078156313	-1.0924448964401512
0.5797595190380761	-1.09363098017735
0.582565130260521	-1.094780930086821
0.585370741482966	-1.0958953721318823
0.5881763527054108	-1.0969749204057955
0.5909819639278557	-1.0980201774153517
0.5937875751503006	-1.0990317343552496
0.5965931863727455	-1.1000101713740995
0.5993987975951903	-1.1009560578318665
0.6022044088176353	-1.1018699525493272
0.6050100200400801	-1.1027524040497076
0.607815631262525	-1.1036039507928377
0.61062124248497	-1.1044251214019973
0.6134268537074148	-1.105216434883812
0.6162324649298597	-1.1059784008414377
0.6190380761523046	-1.1067115196810455
0.6218436873747495	-1.1074162828122318
0.6246492985971943	-1.1080931728422976
0.6274549098196393	-1.108742663764584
0.6302605210420842	-1.10936522114131
0.633066132264529	-1.1099613022809232
0.635871743486974	-1.1105313564101307
0.6386773547094188	-1.1110758248409898
0.6414829659318637	-1.11159514113307
0.6442885771543085	-1.1120897312509497
0.6470941883767535	-1.1125600137171283
0.6498997995991984	-1.1130063997606712
0.6527054108216432	-1.1134292934615688
0.6555110220440882	-1.113829091891073
0.658316633266533	-1.1142061852481957
0.6611222444889779	-1.1145609569923536
0.6639278557114228	-1.114893783972472
0.6667334669338677	-1.1152050365525668
0.6695390781563126	-1.1154950787339875
0.6723446893787575	-1.1157642682744573
0.6751503006012024	-1.1160129568039214
0.6779559118236472	-1.1162414899375555
0.6807615230460922	-1.1164502073856513
0.683567134268537	-1.1166394430610185
0.6863727454909819	-1.116809525183498
0.6891783567134269	-1.1169607763819847
0.6919839679358717	-1.1170935137940057
0.6947895791583166	-1.1172080491628098
0.6975951903807615	-1.1173046889323657
0.7004008016032064	-1.1173837343398996
0.7032064128256512	-1.1174454815065145
0.7060120240480962	-1.117490221525678
0.7088176352705411	-1.117518240549742
0.7116232464929859	-1.1175298198745847
0.7144288577154309	-1.1175252360224446
0.7172344689378757	-1.1175047608229103
0.7200400801603206	-1.1174686614923859
0.7228456913827654	-1.117417200711772
0.7256513026052104	-1.1173506367025774
0.7284569138276553	-1.1172692233016834
0.7312625250501001	-1.117173210034407
0.7340681362725451	-1.117062842186385
0.7368737474949899	-1.116938360873971
0.7396793587174348	-1.1168000031133034
0.7424849699398797	-1.1166480018882083
0.7452905811623246	-1.116482586216799
0.7480961923847695	-1.1163039812169733
0.7509018036072144	-1.1161124081706753
0.7537074148296593	-1.1159080845871132
0.7565130260521041	-1.1156912242649164
0.7593186372745491	-1.1154620373532216
0.762124248496994	-1.1152207304118433
0.7649298597194388	-1.1149675064703652
0.7677354709418838	-1.1147025650863878
0.7705410821643286	-1.1144261024027107
0.7733466933867735	-1.1141383112039551
0.7761523046092184	-1.113839380971874
0.7789579158316633	-1.1135294979403192
0.7817635270541082	-1.1132088451488988
0.7845691382765531	-1.1128776024962854
0.787374749498998	-1.11253594679247
0.7901803607214428	-1.1121840518103738
0.7929859719438878	-1.1118220883366898
0.7957915831663326	-1.1114502242220672
0.7985971943887775	-1.1110686244305459
0.8014028056112225	-1.1106774510882804
0.8042084168336673	-1.1102768635316669
0.8070140280561122	-1.1098670183547479
0.809819639278557	-1.1094480694560254
0.812625250501002	-1.109020168084611
0.8154308617234468	-1.1085834628857592
0.8182364729458917	-1.108138099945815
0.8210420841683367	-1.1076842228364512
0.8238476953907815	-1.1072219726585488
0.8266533066132264	-1.106751488085198
0.8294589178356713	-1.1062729054044
0.8322645290581162	-1.1057863585610206
0.835070140280561	-1.1052919791982432
0.837875751503006	-1.1047898966984642
0.8406813627254509	-1.1042802382236885
0.8434869739478957	-1.103763128755316
0.8462925851703407	-1.1032386911334053
0.8490981963927855	-1.1027070460954675
0.8519038076152304	-1.1021683123147106
0.8547094188376753	-1.1016226064376524
0.8575150300601202	-1.1010700431214553
0.8603206412825651	-1.100510735070463
0.86312625250501	-1.0999447930725117
0.8659318637274549	-1.0993723260345518
0.8687374749498997	-1.0987934410177942
0.8715430861723447	-1.0982082432724276
0.8743486973947895	-1.0976168362718421
0.8771543086172344	-1.0970193217462616
0.8799599198396794	-1.096415799715953
0.8827655310621242	-1.0958063685240806
0.8855711422845691	-1.095191124868791
0.888376753507014	-1.0945701638350802
0.8911823647294589	-1.093943578926134
0.8939879759519038	-1.0933114620940128
0.8967935871743486	-1.0926739037701232
0.8995991983967936	-1.0920309928950946
0.9024048096192384	-1.0913828169481445
0.9052104208416833	-1.0907294619761052
0.9080160320641282	-1.0900710126219155
0.9108216432865731	-1.0894075521526176
0.913627254509018	-1.088739162487014
0.9164328657314629	-1.088065924222778
0.9192384769539078	-1.0873879166631486
0.9220440881763526	-1.0867052178431693
0.9248496993987976	-1.0860179045555123
0.9276553106212424	-1.0853260523758244
0.9304609218436873	-1.0846297356876762
0.9332665330661323	-1.0839290277069922
0.9360721442885771	-1.0832240005061933
0.938877755511022	-1.0825147250377516
0.9416833667334669	-1.081801271157456
0.9444889779559118	-1.0810837076471267
0.9472945891783566	-1.080362102237058
0.9501002004008016	-1.0796365216278743
0.9529058116232465	-1.0789070315121516
0.9557114228456913	-1.0781736965954558
0.9585170340681363	-1.0774365806171469
0.9613226452905811	-1.0766957463706022
0.964128256513026	-1.0759512557232251
0.9669338677354709	-1.075203169635899
0.9697394789579158	-1.0744515481821475
0.9725450901803607	-1.0736964505668896
0.9753507014028056	-1.0729379351447603
0.9781563126252505	-1.0721760594381293
0.9809619238476953	-1.0714108801546973
0.9837675350701403	-1.0706424532047198
0.9865731462925851	-1.0698708337178835
0.98937875751503	-1.069096076059778
0.992184368737475	-1.0683182338481467
0.9949899799599198	-1.067537359968561
0.9977955911823647	-1.066753506589905
1.0006012024048097	-1.0659667251794926
1.0034068136272545	-1.0651770665178097
1.0062124248496993	-1.064384580712924
1.0090180360721444	-1.0635893172145985
1.0118236472945892	-1.0627913248280438
1.014629258517034	-1.0619906517273794
1.017434869739479	-1.0611873454686709
1.0202404809619239	-1.0603814530028937
1.0230460921843687	-1.0595730206882696
1.0258517034068135	-1.0587620943026144
1.0286573146292586	-1.057948719055097
1.0314629258517034	-1.057132939597997
1.0342685370741482	-1.0563148000379303
1.0370741482965933	-1.0554943439468691
1.039879759519038	-1.0546716143729915
1.042685370741483	-1.0538466538510467
1.045490981963928	-1.0530195044127186
1.0482965931863728	-1.0521902075964364
1.0511022044088176	-1.051358804457112
1.0539078156312625	-1.050525335575657
1.0567134268537075	-1.0496898410680244
1.0595190380761523	-1.0488523605943139
1.0623246492985972	-1.048012933367347
1.0651302605210422	-1.047171598161204
1.067935871743487	-1.0463283933194503
1.0707414829659319	-1.0454833567631512
1.0735470941883767	-1.0446365259986794
1.0763527054108217	-1.0437879381252722
1.0791583166332666	-1.042937629842411
1.0819639278557114	-1.0420856374570153
1.0847695390781564	-1.04123199689035
1.0875751503006013	-1.0403767436848437
1.090380761523046	-1.0395199130106398
1.093186372745491	-1.0386615396719527
1.095991983967936	-1.0378016581133487
1.0987975951903808	-1.0369403024257267
1.1016032064128256	-1.036077506352131
1.1044088176352707	-1.03521330329351
1.1072144288577155	-1.034347726314192
1.1100200400801603	-1.0334808081472406
1.1128256513026054	-1.0326125811996756
1.1156312625250502	-1.0317430775574947
1.118436873747495	-1.0308723289905877
1.12124248496994	-1.0300003669574864
1.1240480961923849	-1.0291272226099926
1.1268537074148297	-1.0282529267976601
1.1296593186372745	-1.0273775100720735
1.1324649298597196	-1.0265010026911838
1.1352705410821644	-1.0256234346232995
1.1380761523046092	-1.0247448355510793
1.1408817635270543	-1.0238652348754624
1.143687374749499	-1.0229846617192804
1.146492985971944	-1.0221031449310214
1.1492985971943888	-1.0212207130882418
1.1521042084168338	-1.0203373945010652
1.1549098196392786	-1.019453217215445
1.1577154308617235	-1.0185682090164478
1.1605210420841685	-1.0176823974313227
1.1633266533066133	-1.0167958097325833
1.1661322645290582	-1.0159084729409391
1.168937875751503	-1.0150204138281598
1.171743486973948	-1.0141316589198872
1.1745490981963929	-1.0132422344983296
1.1773547094188377	-1.0123521666048725
1.1801603206412827	-1.0114614810426414
1.1829659318637276	-1.0105702033790456
1.1857715430861724	-1.0096783589481166
1.1885771543086172	-1.0087859728529218
1.1913827655310623	-1.0078930699678195
1.194188376753507	-1.006999674940727
1.196993987975952	-1.0061058121952475
1.199799599198397	-1.0052115059328415
1.2026052104208418	-1.0043167801348498
1.2054108216432866	-1.003421658564513
1.2082164328657314	-1.0025261647689403
1.2110220440881765	-1.0016303220810339
1.2138276553106213	-1.0007341536213472
1.2166332665330661	-0.9998376822998959
1.2194388777555112	-0.9989409308179872
1.222244488977956	-0.9980439216699125
1.2250501002004008	-0.9971466771446932
1.2278557114228457	-0.9962492193277255
1.2306613226452907	-0.9953515701024335
1.2334669338677355	-0.9944537511518496
1.2362725450901804	-0.9935557839602134
1.2390781563126254	-0.9926576898144917
1.2418837675350702	-0.9917594898058713
1.244689378757515	-0.9908612048312795
1.24749498997996	-0.9899628555948119
1.250300601202405	-0.9890644626091857
1.2531062124248498	-0.9881660461971101
1.2559118236472946	-0.9872676264927179
1.2587174348697396	-0.9863692234428704
1.2615230460921845	-0.9854708568085848
1.2643286573146293	-0.9845725461662437
1.2671342685370741	-0.9836743109089985
1.2699398797595192	-0.9827761702479899
1.272745490981964	-0.9818781432136514
1.2755511022044088	-0.9809802486569427
1.2783567134268539	-0.9800825052506165
1.2811623246492987	-0.97918493149038
1.2839679358717435	-0.9782875456961724
1.2867735470941883	-0.977390366013324
1.2895791583166334	-0.9764934104137689
1.2923847695390782	-0.9755966966971606
1.295190380761523	-0.974700242492085
1.297995991983968	-0.973804065257203
1.300801603206413	-0.9729081822823824
1.3036072144288577	-0.9720126106898119
1.3064128256513026	-0.9711173674351578
1.3092184368737476	-0.970222469308663
1.3120240480961924	-0.9693279329362395
1.3148296593186373	-0.9684337747805857
1.3176352705410823	-0.9675400111422643
1.3204408817635271	-0.9666466581607941
1.323246492985972	-0.9657537318157147
1.3260521042084168	-0.9648612479276814
1.3288577154308618	-0.9639692221594927
1.3316633266533067	-0.9630776700171843
1.3344689378757515	-0.9621866068510718
1.3372745490981965	-0.9612960478567779
1.3400801603206414	-0.9604060080763127
1.3428857715430862	-0.9595165023990795
1.345691382765531	-0.9586275455629294
1.348496993987976	-0.9577391521551707
1.351302605210421	-0.9568513366136141
1.3541082164328657	-0.9559641132275852
1.3569138276553108	-0.955077496138915
1.3597194388777556	-0.9541914993430185
1.3625250501002004	-0.9533061366898237
1.3653306613226452	-0.952421421884825
1.3681362725450903	-0.9515373684900813
1.3709418837675351	-0.9506539899251987
1.37374749498998	-0.9497712994683288
1.376553106212425	-0.9488893102571503
1.3793587174348698	-0.9480080352898818
1.3821643286573146	-0.947127487426235
1.3849699398797595	-0.9462476793884146
1.3877755511022045	-0.9453686237621065
1.3905811623246493	-0.9444903329973799
1.3933867735470942	-0.9436128194097556
1.3961923847695392	-0.9427360951811157
1.398997995991984	-0.9418601723606548
1.4018036072144289	-0.9409850628658805
1.404609218436874	-0.9401107784835409
1.4074148296593187	-0.9392373308705894
1.4102204408817636	-0.9383647315551235
1.4130260521042084	-0.9374929919373337
1.4158316633266534	-0.9366221232904379
1.4186372745490983	-0.9357521367616516
1.421442885771543	-0.9348830433730737
1.4242484969939881	-0.934014854022662
1.427054108216433	-0.9331475794851328
1.4298597194388778	-0.9322812304128759
1.4326653306613226	-0.931415817336923
1.4354709418837677	-0.9305513506677952
1.4382765531062125	-0.9296878406964897
1.4410821643286573	-0.9288252975953
1.4438877755511024	-0.9279637314188084
1.4466933867735472	-0.9271031521047275
1.449498997995992	-0.9262435694748137
1.4523046092184368	-0.9253849932357728
1.455110220440882	-0.9245274329801118
1.4579158316633267	-0.9236708981870608
1.4607214428857715	-0.9228153982234328
1.4635270541082166	-0.9219609423444955
1.4663326653306614	-0.9211075396948484
1.4691382765531062	-0.9202551993092902
1.471943887775551	-0.9194039301136719
1.4747494989979961	-0.918553740925768
1.477555110220441	-0.9177046404561072
1.4803607214428858	-0.9168566373088333
1.4831663326653308	-0.9160097399825617
1.4859719438877756	-0.9151639568711755
1.4887775551102205	-0.9143192962647134
1.4915831663326653	-0.9134757663501583
1.4943887775551103	-0.9126333752122673
1.4971943887775552	-0.9117921308344011
1.5	-0.9109520410993436
